"","X1","ldf_num","phase","condition","partnersExposure","trialnum","score","partnerVocab","targetObjectName","exposureRate","realLabel","method","typedLabel","adjLabel","clickedObject","responseCorrect","partnerSelection","timestamp","duration","testCorrect","trueClickPoints","trueLabelPoints","toBeDropped","appearance","manipFail","usedEnglishLabels"
"10575",10575,392,"game","80_50","Same",18,80,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2056-600.jpg","2","blicket","label","bricket","blicket",NA,1,"2056-600.jpg",16:00:49,6526,1,50,80,1,"Second",0,1
"10576",10576,392,"game","80_50","Same",19,80,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2005-600.jpg","4","gazzer","label","gazzer","gazzer",NA,1,"2005-600.jpg",16:00:55,3024,1,50,80,1,"Second",0,1
"10577",10577,392,"game","80_50","Same",20,50,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2006-600.jpg","1","wug","click",NA,NA,"wug",1,"2006-600.jpg",16:00:59,2391,0,50,80,1,"Third",0,1
"10578",10578,392,"game","80_50","Same",21,-20,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2001-600.jpg","2","kiv","label","kiv","kiv",NA,0,"2006-600.jpg",16:01:12,9893,1,50,80,1,"Third",0,1
"10579",10579,392,"game","80_50","Same",22,80,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2002-600.jpg","4","dax","label","dax","dax",NA,1,"2002-600.jpg",16:01:18,2919,1,50,80,1,"Third",0,1
"10580",10580,392,"game","80_50","Same",23,80,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2007-600.jpg","1","toma","label","toma","toma",NA,1,"2007-600.jpg",16:01:25,3037,1,50,80,1,"Third",0,1
"10581",10581,392,"game","80_50","Same",24,80,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2005-600.jpg","4","gazzer","label","gazzer","gazzer",NA,1,"2005-600.jpg",16:01:32,2359,1,50,80,1,"Third",0,1
"10582",10582,392,"game","80_50","Same",25,80,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2009-600.jpg","4","manu","label","manu","manu",NA,1,"2009-600.jpg",16:01:38,3160,1,50,80,1,"Third",0,1
"10583",10583,392,"game","80_50","Same",26,50,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2025-600.jpg","2","kreeb","click",NA,NA,"kreeb",1,"2025-600.jpg",16:01:46,3721,0,50,80,1,"Third",0,1
"10584",10584,392,"game","80_50","Same",27,80,"c(""blicket"", ""gazzer"", ""toma"", ""manu"", ""dax"")","2056-600.jpg","2","blicket","label","bricket","blicket",NA,1,"2056-600.jpg",16:01:53,3276,1,50,80,1,"Third",0,1
"10585",10585,393,"game","100_30","Same",1,0,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2023-600.jpg","2","kiv","label","kiv","kiv",NA,0,"2005-600.jpg",14:54:52,10897,1,30,100,0,"First",0,0
"10586",10586,393,"game","100_30","Same",2,0,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2005-600.jpg","1","manu","label","pnkrock",NA,NA,0,"2023-600.jpg",14:55:32,33977,0,30,100,0,"First",0,0
"10587",10587,393,"game","100_30","Same",3,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2006-600.jpg","2","blicket","click",NA,NA,"blicket",1,"2006-600.jpg",14:55:53,16248,1,30,100,0,"First",0,0
"10588",10588,393,"game","100_30","Same",4,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2002-600.jpg","4","fep","click",NA,NA,"fep",1,"2002-600.jpg",14:56:04,6033,1,30,100,0,"First",0,0
"10589",10589,393,"game","100_30","Same",5,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2056-600.jpg","1","dax","click",NA,NA,"dax",1,"2056-600.jpg",14:56:09,2848,0,30,100,0,"First",0,0
"10590",10590,393,"game","100_30","Same",6,100,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2002-600.jpg","4","fep","label","fep","fep",NA,1,"2002-600.jpg",14:56:21,9111,1,30,100,0,"Second",0,0
"10591",10591,393,"game","100_30","Same",7,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2023-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2023-600.jpg",14:56:32,5280,1,30,100,0,"Second",0,0
"10592",10592,393,"game","100_30","Same",8,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2006-600.jpg","2","blicket","click",NA,NA,"blicket",1,"2006-600.jpg",14:56:39,4088,1,30,100,0,"Second",0,0
"10593",10593,393,"game","100_30","Same",9,0,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2007-600.jpg","2","kreeb","label","kreeb","kreeb",NA,0,"2023-600.jpg",14:56:53,6328,1,30,100,0,"First",0,0
"10594",10594,393,"game","100_30","Same",10,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2001-600.jpg","4","toma","label_click","toma","toma","toma",1,"2001-600.jpg",14:57:07,8673,1,30,100,0,"First",0,0
"10595",10595,393,"game","100_30","Same",11,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2009-600.jpg","1","gazzer","click",NA,NA,"gazzer",1,"2009-600.jpg",14:57:13,2392,0,30,100,0,"First",0,0
"10596",10596,393,"game","100_30","Same",12,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2006-600.jpg","2","blicket","label_click","blicket","blicket","blicket",1,"2006-600.jpg",14:57:25,6016,1,30,100,0,"Third",0,0
"10597",10597,393,"game","100_30","Same",13,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2001-600.jpg","4","toma","label_click","toma","toma","toma",1,"2001-600.jpg",14:57:36,7424,1,30,100,0,"Second",0,0
"10598",10598,393,"game","100_30","Same",14,0,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2007-600.jpg","2","kreeb","label","kreeb","kreeb",NA,0,"2056-600.jpg",14:57:45,4000,1,30,100,0,"Second",0,0
"10599",10599,393,"game","100_30","Same",15,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2056-600.jpg","1","dax","click",NA,NA,"dax",1,"2056-600.jpg",14:57:52,2448,0,30,100,0,"Second",0,0
"10600",10600,393,"game","100_30","Same",16,100,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2025-600.jpg","4","wug","label","wub","wug",NA,1,"2025-600.jpg",14:58:07,9913,1,30,100,0,"First",0,0
"10601",10601,393,"game","100_30","Same",17,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"")","2009-600.jpg","1","gazzer","click",NA,NA,"gazzer",1,"2009-600.jpg",14:58:15,2328,0,30,100,0,"Second",0,0
"10602",10602,393,"game","100_30","Same",18,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"")","2023-600.jpg","2","kiv","label_click","kiv","kiv","kiv",1,"2023-600.jpg",14:58:23,4970,1,30,100,0,"Third",0,0
"10603",10603,393,"game","100_30","Same",19,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"")","2005-600.jpg","1","manu","click",NA,NA,"manu",1,"2005-600.jpg",14:58:31,3489,0,30,100,0,"Second",0,0
"10604",10604,393,"game","100_30","Same",20,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"")","2056-600.jpg","1","dax","click",NA,NA,"dax",1,"2056-600.jpg",14:58:37,2833,0,30,100,0,"Third",0,0
"10605",10605,393,"game","100_30","Same",21,100,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"")","2002-600.jpg","4","fep","label","fep","fep",NA,1,"2002-600.jpg",14:58:43,3481,1,30,100,0,"Third",0,0
"10606",10606,393,"game","100_30","Same",22,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"")","2005-600.jpg","1","manu","click",NA,NA,"manu",1,"2005-600.jpg",14:58:49,2295,0,30,100,0,"Third",0,0
"10607",10607,393,"game","100_30","Same",23,100,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"")","2025-600.jpg","4","wug","label","wub","wug",NA,1,"2025-600.jpg",14:58:56,4128,1,30,100,0,"Second",0,0
"10608",10608,393,"game","100_30","Same",24,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"")","2009-600.jpg","1","gazzer","click",NA,NA,"gazzer",1,"2009-600.jpg",14:59:01,2080,0,30,100,0,"Third",0,0
"10609",10609,393,"game","100_30","Same",25,30,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"", ""kreeb"", ""2007-600.jpg"")","2007-600.jpg","2","kreeb","label_click","kreeb","kreeb","kreeb",1,"2007-600.jpg",14:59:10,5808,1,30,100,0,"Third",0,0
"10610",10610,393,"game","100_30","Same",26,100,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"", ""kreeb"", ""2007-600.jpg"")","2025-600.jpg","4","wug","label","wub","wug",NA,1,"2025-600.jpg",14:59:18,3800,1,30,100,0,"Third",0,0
"10611",10611,393,"game","100_30","Same",27,100,"c(""gazzer"", ""toma"", ""blicket"", ""fep"", ""wug"", ""kiv"", ""2023-600.jpg"", ""kreeb"", ""2007-600.jpg"")","2001-600.jpg","4","toma","label","toma","toma",NA,1,"2001-600.jpg",14:59:26,3777,1,30,100,0,"Third",0,0
"10612",10612,394,"game","100_30","Same",1,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"")","2025-600.jpg","2","kreeb","label","kreeb","kreeb",NA,1,"2025-600.jpg",15:55:52,9444,1,30,100,0,"First",0,0
"10613",10613,394,"game","100_30","Same",2,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"")","2002-600.jpg","4","dax","label","dax","dax",NA,1,"2002-600.jpg",15:56:08,10087,1,30,100,0,"First",0,0
"10614",10614,394,"game","100_30","Same",3,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"")","2009-600.jpg","4","manu","label","manu","manu",NA,1,"2009-600.jpg",15:56:21,6596,1,30,100,0,"First",0,0
"10615",10615,394,"game","100_30","Same",4,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"")","2025-600.jpg","2","kreeb","label","kreeb","kreeb",NA,1,"2025-600.jpg",15:56:35,9044,1,30,100,0,"Second",0,0
"10616",10616,394,"game","100_30","Same",5,0,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"")","2006-600.jpg","1","wug","label","wug","wug",NA,0,"2007-600.jpg",15:56:45,5476,1,30,100,0,"First",0,0
"10617",10617,394,"game","100_30","Same",6,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"")","2005-600.jpg","4","fep","label","fep","fep",NA,1,"2005-600.jpg",15:56:58,5333,1,30,100,0,"First",0,0
"10618",10618,394,"game","100_30","Same",7,0,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"")","2023-600.jpg","2","gazzer","label","gazzer","gazzer",NA,0,"2006-600.jpg",15:57:08,6029,1,30,100,0,"First",0,0
"10619",10619,394,"game","100_30","Same",8,30,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"")","2006-600.jpg","1","wug","label_click","wug","wug","wug",1,"2006-600.jpg",15:57:25,9331,1,30,100,0,"Second",0,0
"10620",10620,394,"game","100_30","Same",9,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"")","2005-600.jpg","4","fep","label","fep","fep",NA,1,"2005-600.jpg",15:57:35,4725,1,30,100,0,"Second",0,0
"10621",10621,394,"game","100_30","Same",10,0,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"")","2007-600.jpg","1","toma","label","toma","toma",NA,0,"2056-600.jpg",15:57:47,6870,1,30,100,0,"First",0,0
"10622",10622,394,"game","100_30","Same",11,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"")","2006-600.jpg","1","wug","label","wug","wug",NA,1,"2006-600.jpg",15:57:56,4176,1,30,100,0,"Third",0,0
"10623",10623,394,"game","100_30","Same",12,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"")","2009-600.jpg","4","manu","label","manu","manu",NA,1,"2009-600.jpg",15:58:05,5706,1,30,100,0,"Second",0,0
"10624",10624,394,"game","100_30","Same",13,30,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"")","2023-600.jpg","2","gazzer","label_click","gazzer","gazzer","gazzer",1,"2023-600.jpg",15:58:19,9157,1,30,100,0,"Second",0,0
"10625",10625,394,"game","100_30","Same",14,30,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"")","2001-600.jpg","1","kiv","label_click","kiv","kiv","kiv",1,"2001-600.jpg",15:58:33,10145,1,30,100,0,"First",0,0
"10626",10626,394,"game","100_30","Same",15,30,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2056-600.jpg","2","blicket","label_click","blicket","blicket","blicket",1,"2056-600.jpg",15:58:45,8200,1,30,100,0,"First",0,0
"10627",10627,394,"game","100_30","Same",16,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2002-600.jpg","4","dax","label","dax","dax",NA,1,"2002-600.jpg",15:58:51,3844,1,30,100,0,"Second",0,0
"10628",10628,394,"game","100_30","Same",17,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2005-600.jpg","4","fep","label","fep","fep",NA,1,"2005-600.jpg",15:59:00,4195,1,30,100,0,"Third",0,0
"10629",10629,394,"game","100_30","Same",18,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2001-600.jpg","1","kiv","label","kiv","kiv",NA,1,"2001-600.jpg",15:59:08,3720,1,30,100,0,"Second",0,0
"10630",10630,394,"game","100_30","Same",19,0,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2007-600.jpg","1","toma","label","toma","toma",NA,1,"2007-600.jpg",15:59:18,5554,1,30,100,0,"Second",0,0
"10631",10631,394,"game","100_30","Same",20,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2056-600.jpg","2","blicket","label","blicket","blicket",NA,1,"2056-600.jpg",15:59:29,6241,1,30,100,0,"Second",0,0
"10632",10632,394,"game","100_30","Same",21,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2001-600.jpg","1","kiv","label","kiv","kiv",NA,1,"2001-600.jpg",15:59:37,5250,1,30,100,0,"Third",0,0
"10633",10633,394,"game","100_30","Same",22,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2023-600.jpg","2","gazzer","label","gazzer","gazzer",NA,1,"2023-600.jpg",15:59:44,5330,1,30,100,0,"Third",0,0
"10634",10634,394,"game","100_30","Same",23,0,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2007-600.jpg","1","toma","label","toma","toma",NA,1,"2007-600.jpg",15:59:53,4994,1,30,100,0,"Third",0,0
"10635",10635,394,"game","100_30","Same",24,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2056-600.jpg","2","blicket","label","blicket","blicket",NA,1,"2056-600.jpg",16:00:01,5731,1,30,100,0,"Third",0,0
"10636",10636,394,"game","100_30","Same",25,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2025-600.jpg","2","kreeb","label","kreeb","kreeb",NA,1,"2025-600.jpg",16:00:12,5096,1,30,100,0,"Third",0,0
"10637",10637,394,"game","100_30","Same",26,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2002-600.jpg","4","dax","label","dax","dax",NA,1,"2002-600.jpg",16:00:19,4091,1,30,100,0,"Third",0,0
"10638",10638,394,"game","100_30","Same",27,100,"c(""dax"", ""kiv"", ""kreeb"", ""manu"", ""fep"", ""wug"", ""2006-600.jpg"", ""gazzer"", ""2023-600.jpg"", ""blicket"", ""2056-600.jpg"")","2009-600.jpg","4","manu","label","manu","manu",NA,1,"2009-600.jpg",16:00:27,4479,1,30,100,0,"Third",0,0
"10639",10639,395,"game","100_30","Same",1,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2005-600.jpg","4","wug","label","wug","wug",NA,1,"2005-600.jpg",13:00:41,11741,1,30,100,0,"First",0,0
"10640",10640,395,"game","100_30","Same",2,0,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2007-600.jpg","2","kreeb","label","kreeb","kreeb",NA,0,"2009-600.jpg",13:00:57,3701,1,30,100,0,"First",0,0
"10641",10641,395,"game","100_30","Same",3,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2056-600.jpg","2","fep","click",NA,NA,"fep",1,"2056-600.jpg",13:01:06,3103,0,30,100,0,"First",0,0
"10642",10642,395,"game","100_30","Same",4,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2005-600.jpg","4","wug","label","wug","wug",NA,1,"2005-600.jpg",13:01:14,4553,1,30,100,0,"Second",0,0
"10643",10643,395,"game","100_30","Same",5,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2007-600.jpg","2","kreeb","click",NA,NA,"kreeb",1,"2007-600.jpg",13:01:20,3368,1,30,100,0,"Second",0,0
"10644",10644,395,"game","100_30","Same",6,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2002-600.jpg","1","gazzer","click",NA,NA,"gazzer",1,"2002-600.jpg",13:01:29,4538,1,30,100,0,"First",0,0
"10645",10645,395,"game","100_30","Same",7,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2001-600.jpg","4","manu","label","manu","manu",NA,1,"2001-600.jpg",13:01:40,3995,1,30,100,0,"First",0,0
"10646",10646,395,"game","100_30","Same",8,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2006-600.jpg","1","toma","click",NA,NA,"toma",1,"2006-600.jpg",13:01:47,3228,0,30,100,0,"First",0,0
"10647",10647,395,"game","100_30","Same",9,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2001-600.jpg","4","manu","label","manu","manu",NA,1,"2001-600.jpg",13:01:54,3763,1,30,100,0,"Second",0,0
"10648",10648,395,"game","100_30","Same",10,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2025-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2025-600.jpg",13:02:01,4453,1,30,100,0,"First",0,0
"10649",10649,395,"game","100_30","Same",11,0,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2023-600.jpg","1","dax","label","dax","dax",NA,0,"2007-600.jpg",13:02:08,2383,1,30,100,0,"First",0,0
"10650",10650,395,"game","100_30","Same",12,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2007-600.jpg","2","kreeb","click",NA,NA,"kreeb",1,"2007-600.jpg",13:02:14,2669,1,30,100,0,"Third",0,0
"10651",10651,395,"game","100_30","Same",13,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2009-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2009-600.jpg",13:02:25,2111,1,30,100,0,"First",0,0
"10652",10652,395,"game","100_30","Same",14,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2006-600.jpg","1","toma","click",NA,NA,"toma",1,"2006-600.jpg",13:02:31,3073,0,30,100,0,"Second",0,0
"10653",10653,395,"game","100_30","Same",15,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2009-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2009-600.jpg",13:02:37,1987,1,30,100,0,"Second",0,0
"10654",10654,395,"game","100_30","Same",16,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2025-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2025-600.jpg",13:02:44,3406,1,30,100,0,"Second",0,0
"10655",10655,395,"game","100_30","Same",17,0,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2002-600.jpg","1","gazzer","label","gazzet","gazzer",NA,0,"2023-600.jpg",13:02:51,4563,1,30,100,0,"Second",0,0
"10656",10656,395,"game","100_30","Same",18,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2005-600.jpg","4","wug","label","wug","wug",NA,1,"2005-600.jpg",13:03:00,6314,1,30,100,0,"Third",0,0
"10657",10657,395,"game","100_30","Same",19,0,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2023-600.jpg","1","dax","label","dax","dax",NA,0,"2007-600.jpg",13:03:05,2422,1,30,100,0,"Second",0,0
"10658",10658,395,"game","100_30","Same",20,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2009-600.jpg","2","kiv","click",NA,NA,"kiv",1,"2009-600.jpg",13:03:11,1877,1,30,100,0,"Third",0,0
"10659",10659,395,"game","100_30","Same",21,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2002-600.jpg","1","gazzer","click",NA,NA,"gazzer",1,"2002-600.jpg",13:03:17,1901,1,30,100,0,"Third",0,0
"10660",10660,395,"game","100_30","Same",22,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2056-600.jpg","2","fep","click",NA,NA,"fep",1,"2056-600.jpg",13:03:24,2324,0,30,100,0,"Second",0,0
"10661",10661,395,"game","100_30","Same",23,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2025-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2025-600.jpg",13:03:31,3957,1,30,100,0,"Third",0,0
"10662",10662,395,"game","100_30","Same",24,100,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2001-600.jpg","4","manu","label","manu","manu",NA,1,"2001-600.jpg",13:03:39,3493,1,30,100,0,"Third",0,0
"10663",10663,395,"game","100_30","Same",25,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2023-600.jpg","1","dax","click",NA,NA,"dax",1,"2023-600.jpg",13:03:44,2334,1,30,100,0,"Third",0,0
"10664",10664,395,"game","100_30","Same",26,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2056-600.jpg","2","fep","click",NA,NA,"fep",1,"2056-600.jpg",13:04:57,36296,0,30,100,0,"Third",0,0
"10665",10665,395,"game","100_30","Same",27,30,"c(""toma"", ""fep"", ""blicket"", ""wug"", ""manu"")","2006-600.jpg","1","toma","click",NA,NA,"toma",1,"2006-600.jpg",13:05:12,1925,0,30,100,0,"Third",0,0
"10666",10666,396,"game","100_30","Same",1,0,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2056-600.jpg","2","toma","label","blicket","blicket",NA,0,"2023-600.jpg",12:54:33,20414,0,30,100,1,"First",1,0
"10667",10667,396,"game","100_30","Same",2,0,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2001-600.jpg","2","kiv","label","blicket","blicket",NA,0,"2023-600.jpg",12:54:45,1781,0,30,100,1,"First",1,0
"10668",10668,396,"game","100_30","Same",3,100,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2023-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2023-600.jpg",12:54:53,1393,0,30,100,1,"First",1,0
"10669",10669,396,"game","100_30","Same",4,0,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2056-600.jpg","2","toma","label","blicket","blicket",NA,0,"2023-600.jpg",12:57:32,2124,0,30,100,1,"Second",1,0
"10670",10670,396,"game","100_30","Same",5,0,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2007-600.jpg","4","fep","label","blicket","blicket",NA,0,"2023-600.jpg",12:57:41,1156,0,30,100,1,"First",1,0
"10671",10671,396,"game","100_30","Same",6,0,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2006-600.jpg","2","manu","label","blicket","blicket",NA,0,"2023-600.jpg",12:57:54,3726,0,30,100,1,"First",1,0
"10672",10672,396,"game","100_30","Same",7,100,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2023-600.jpg","4","blicket","label","blicket","blicket",NA,1,"2023-600.jpg",12:58:05,4679,0,30,100,1,"Second",1,0
"10673",10673,396,"game","100_30","Same",8,0,"c(""kiv"", ""gazzer"", ""kreeb"", ""blicket"", ""fep"")","2002-600.jpg","1","gazzer","label","blicket","blicket",NA,0,"2023-600.jpg",12:58:14,1375,0,30,100,1,"First",1,0
